90Deg Damping 	 _20180413_132428_ 	 Freq=0.5Hz Amp=0m ang=0rad 
Time (Sec), East Wave Probe (m), West Wave Probe (m),WaveProbe_A(m),WaveProbe_B(m),WaveProbe_C(m),StringPot_1(m),StringPot_2(m),LoadCell (N)
335241.000000, -7.305874E-5, -6.902844E-4, 2.454902E-3, 2.231938E-3, 3.694331E-3, 4.734776E-4, -4.509049E-4, 3.124151E-2
336400.000000, -9.506231E-5, -6.244124E-4, 2.282871E-3, 2.285981E-3, 3.299893E-3, 4.773315E-4, -4.415454E-4, 3.776708E-2
337561.000000, -5.105516E-5, -6.244124E-4, 2.249804E-3, 2.140873E-3, 3.643395E-3, 4.030065E-4, -3.683216E-4, 4.205211E-2
338724.000000, -5.105516E-5, -6.244124E-4, 1.995733E-3, 2.167682E-3, 3.041424E-3, 1.976494E-4, -2.642666E-4, 3.727696E-2
339889.000000, -7.048019E-6, -6.683271E-4, 1.852583E-3, 1.585548E-3, 3.199705E-3, 3.402432E-4, -3.595127E-4, 3.566657E-2
341056.000000, 1.689806E-4, -6.683271E-4, 1.709014E-3, 1.379163E-3, 2.666771E-3, 4.503543E-4, -3.875910E-4, 3.203970E-2
342225.000000, 1.689806E-4, -6.683271E-4, 1.536564E-3, 1.186395E-3, 2.278227E-3, 5.345893E-4, -5.582632E-4, 3.520446E-2
343396.000000, 1.689806E-4, -7.122418E-4, 1.403041E-3, 1.460015E-3, 1.956194E-3, 3.220749E-4, -4.101638E-4, 3.611468E-2
344569.000000, 1.689806E-4, -7.122418E-4, 1.223056E-3, 1.108522E-3, 2.164568E-3, 3.980515E-4, -3.077605E-4, 3.815917E-2
345744.000000, 2.569948E-4, -7.122418E-4, 1.202546E-3, 6.655387E-4, 1.824855E-3, 4.332871E-4, -3.507038E-4, 3.023327E-2
346921.000000, 3.450091E-4, -7.781139E-4, 1.143947E-3, 8.153275E-4, 1.580278E-3, 4.822865E-4, -5.566115E-4, 3.346805E-2
348100.000000, 3.450091E-4, -7.781139E-4, 1.045583E-3, 7.800080E-4, 1.735190E-3, 4.118154E-4, -4.960504E-4, 3.471434E-2
349281.000000, 4.990341E-4, -7.561565E-4, 8.982473E-4, 5.166010E-4, 1.613954E-3, 3.793327E-4, -3.903438E-4, 3.664681E-2
350464.000000, 5.430413E-4, -8.000712E-4, 8.090923E-4, 8.187318E-4, 1.585750E-3, 3.980515E-4, -4.101638E-4, 4.157599E-2
351649.000000, 5.430413E-4, -8.000712E-4, 7.906753E-4, 7.387309E-4, 1.462830E-3, 2.328849E-4, -3.380410E-4, 3.559656E-2
352836.000000, 5.430413E-4, -8.220286E-4, 7.077988E-4, 6.561769E-4, 1.061657E-3, 3.997032E-4, -3.573104E-4, 4.114189E-2
354025.000000, 5.210377E-4, -8.879006E-4, 7.785368E-4, 6.289426E-4, 8.671743E-4, 5.654204E-4, -4.756799E-4, 3.765505E-2
355216.000000, 5.210377E-4, -8.879006E-4, 7.969538E-4, 7.761781E-4, 1.525132E-3, 5.180726E-4, -5.467015E-4, 3.160560E-2
356409.000000, 5.430413E-4, -9.318154E-4, 9.166643E-4, 6.646876E-4, 1.446834E-3, 2.505027E-4, -4.354893E-4, 3.618470E-2
357604.000000, 5.430413E-4, -9.318154E-4, 8.463449E-4, 8.255403E-4, 1.792441E-3, 4.112649E-4, -3.176705E-4, 3.506443E-2
358801.000000, 4.990341E-4, -9.537727E-4, 9.915880E-4, 1.372354E-3, 1.551653E-3, 4.685226E-4, -4.800843E-4, 3.421022E-2
360000.000000, 3.670127E-4, -9.757301E-4, 8.898759E-4, 1.310652E-3, 2.074062E-3, 3.837371E-4, -5.114660E-4, 3.815917E-2
361201.000000, 3.670127E-4, -9.757301E-4, 1.055210E-3, 1.107245E-3, 2.213399E-3, 2.840866E-4, -4.107143E-4, 2.949109E-2
362404.000000, 3.230056E-4, -1.085517E-3, 1.040560E-3, 1.471930E-3, 2.737492E-3, 3.952988E-4, -3.831866E-4, 2.999521E-2
363609.000000, 3.010020E-4, -1.063559E-3, 1.317653E-3, 1.358737E-3, 2.234026E-3, 4.019054E-4, -4.184221E-4, 3.019126E-2
364816.000000, 3.010020E-4, -1.063559E-3, 1.449083E-3, 1.776188E-3, 2.544693E-3, 4.129165E-4, -3.595127E-4, 4.095985E-2
366025.000000, 8.096627E-5, -1.063559E-3, 1.666320E-3, 1.845551E-3, 2.924819E-3, 5.010054E-4, -5.202748E-4, 4.756944E-2
367236.000000, 3.695913E-5, -1.107474E-3, 1.804866E-3, 2.157894E-3, 3.109199E-3, 5.979032E-4, -5.747798E-4, 3.423823E-2
368449.000000, 3.695913E-5, -1.107474E-3, 1.909508E-3, 1.970658E-3, 3.459436E-3, 3.705238E-4, -3.628160E-4, 3.428024E-2
369664.000000, -9.506231E-5, -1.107474E-3, 2.081540E-3, 1.884700E-3, 3.852611E-3, 3.066594E-4, -3.066594E-4, 3.603066E-2
370881.000000, -1.610730E-4, -1.107474E-3, 2.174043E-3, 2.422152E-3, 3.525948E-3, 4.811854E-4, -4.674215E-4, 3.240379E-2
372100.000000, -1.610730E-4, -1.107474E-3, 2.390024E-3, 2.579175E-3, 3.603825E-3, 5.621171E-4, -5.791843E-4, 3.425223E-2
373321.000000, -2.710909E-4, -1.129432E-3, 2.427695E-3, 2.496621E-3, 4.127076E-3, 3.457488E-4, -5.318365E-4, 3.139555E-2
374544.000000, -2.710909E-4, -1.129432E-3, 2.577961E-3, 2.960030E-3, 4.335871E-3, 2.945471E-4, -2.851877E-4, 3.822919E-2
375769.000000, -4.031123E-4, -1.195304E-3, 2.607261E-3, 2.734070E-3, 4.118657E-3, 3.479510E-4, -3.105132E-4, 3.723495E-2
376996.000000, -4.691230E-4, -1.195304E-3, 2.696835E-3, 2.671517E-3, 4.060565E-3, 5.274321E-4, -4.949493E-4, 3.409820E-2
378225.000000, -4.691230E-4, -1.195304E-3, 2.706043E-3, 2.841306E-3, 4.152334E-3, 4.382421E-4, -4.564104E-4, 3.269786E-2
379456.000000, -4.251159E-4, -1.217261E-3, 2.764643E-3, 2.983860E-3, 4.469736E-3, 3.677710E-4, -5.131176E-4, 3.558255E-2
380689.000000, -4.911266E-4, -1.195304E-3, 2.725716E-3, 3.097053E-3, 4.214635E-3, 3.804338E-4, -4.079615E-4, 3.495240E-2
381924.000000, -4.911266E-4, -1.195304E-3, 2.721112E-3, 2.961307E-3, 4.341765E-3, 5.483532E-4, -4.063099E-4, 3.231977E-2
383161.000000, -5.131302E-4, -1.305090E-3, 2.741622E-3, 2.954073E-3, 4.196113E-3, 3.936471E-4, -4.520060E-4, 3.575059E-2
384400.000000, -4.691230E-4, -1.327048E-3, 2.753760E-3, 2.855774E-3, 4.566978E-3, 3.809843E-4, -5.791843E-4, 4.086182E-2
385641.000000, -4.691230E-4, -1.327048E-3, 2.753341E-3, 3.181735E-3, 4.358182E-3, 3.864899E-4, -4.063099E-4, 3.471434E-2
386884.000000, -4.471195E-4, -1.392920E-3, 2.759201E-3, 2.986839E-3, 3.998263E-3, 4.096132E-4, -4.426465E-4, 2.578020E-2
388129.000000, -4.471195E-4, -1.392920E-3, 2.776781E-3, 2.822156E-3, 4.067721E-3, 3.474004E-4, -3.121649E-4, 3.663281E-2
389376.000000, -3.811087E-4, -1.370963E-3, 2.743296E-3, 2.898327E-3, 4.330399E-3, 4.751293E-4, -4.272310E-4, 3.702490E-2
390625.000000, -3.811087E-4, -1.414877E-3, 2.756690E-3, 2.847263E-3, 3.986055E-3, 3.606138E-4, -3.809843E-4, 3.691287E-2
391876.000000, -3.811087E-4, -1.414877E-3, 2.662094E-3, 3.044712E-3, 3.796203E-3, 3.022549E-4, -4.277815E-4, 3.196969E-2
393129.000000, -3.150980E-4, -1.392920E-3, 2.703113E-3, 2.918328E-3, 3.633713E-3, 4.200738E-4, -5.230276E-4, 3.720694E-2
394384.000000, -1.390695E-4, -1.327048E-3, 2.651211E-3, 2.870668E-3, 3.749897E-3, 4.162199E-4, -3.804338E-4, 3.552654E-2
395641.000000, -1.390695E-4, -1.327048E-3, 2.611028E-3, 2.592792E-3, 3.536892E-3, 3.628160E-4, -4.288827E-4, 3.317397E-2
396900.000000, -7.048019E-6, -1.195304E-3, 2.591774E-3, 2.448110E-3, 3.068787E-3, 5.990043E-4, -5.885437E-4, 3.229176E-2
398161.000000, 1.495555E-5, -1.085517E-3, 2.503038E-3, 2.308109E-3, 3.130247E-3, 4.338376E-4, -5.059604E-4, 3.422423E-2
399424.000000, 1.495555E-5, -1.085517E-3, 2.366166E-3, 2.456621E-3, 2.873462E-3, 3.809843E-4, -5.274321E-4, 3.477036E-2
400689.000000, 1.909841E-4, -9.537727E-4, 2.196646E-3, 2.283428E-3, 3.016588E-3, 4.233771E-4, -4.123660E-4, 2.982717E-2
401956.000000, 3.890163E-4, -8.000712E-4, 2.129675E-3, 2.149809E-3, 2.945446E-3, 4.619160E-4, -4.624665E-4, 4.020366E-2
403225.000000, 3.890163E-4, -8.000712E-4, 2.003686E-3, 1.708528E-3, 2.361156E-3, 4.861404E-4, -3.919954E-4, 3.337002E-2
404496.000000, 4.990341E-4, -6.244124E-4, 1.968945E-3, 1.915339E-3, 2.574161E-3, 3.055582E-4, -4.277815E-4, 3.947549E-2
405769.000000, 4.990341E-4, -6.244124E-4, 1.770962E-3, 1.776614E-3, 2.939132E-3, 3.000527E-4, -4.520060E-4, 3.678684E-2
407044.000000, 5.650449E-4, -5.585403E-4, 1.792309E-3, 1.555761E-3, 2.915137E-3, 3.975010E-4, -4.404443E-4, 3.517646E-2
408321.000000, 6.750627E-4, -4.048388E-4, 1.540331E-3, 1.410227E-3, 2.466816E-3, 4.415454E-4, -3.523555E-4, 3.318798E-2
409600.000000, 6.750627E-4, -4.048388E-4, 1.546191E-3, 1.317460E-3, 2.356946E-3, 5.054098E-4, -5.389937E-4, 3.245980E-2
410881.000000, 8.730949E-4, -3.170093E-4, 1.404296E-3, 1.038734E-3, 2.346001E-3, 4.118154E-4, -6.023076E-4, 3.768306E-2
412164.000000, 8.510913E-4, -2.291799E-4, 1.367881E-3, 1.290226E-3, 2.368733E-3, 2.956482E-4, -4.167704E-4, 4.223415E-2
413449.000000, 8.510913E-4, -2.291799E-4, 1.264913E-3, 1.647251E-3, 2.015549E-3, 4.745787E-4, -4.096132E-4, 3.478436E-2
414736.000000, 8.730949E-4, -1.852652E-4, 1.261564E-3, 1.591931E-3, 2.082060E-3, 3.468499E-4, -3.600632E-4, 3.801914E-2
416025.000000, 8.730949E-4, -2.072226E-4, 1.247752E-3, 1.425972E-3, 2.166252E-3, 4.030065E-4, -4.740282E-4, 3.625472E-2
417316.000000, 8.730949E-4, -2.072226E-4, 1.205058E-3, 1.117458E-3, 1.950721E-3, 5.010054E-4, -4.085121E-4, 2.706851E-2
418609.000000, 9.391056E-4, -2.072226E-4, 1.233939E-3, 1.365546E-3, 1.856006E-3, 4.899943E-4, -4.883426E-4, 2.464592E-2
419904.000000, 9.391056E-4, -2.072226E-4, 1.261564E-3, 1.241715E-3, 1.748240E-3, 3.418949E-4, -4.239277E-4, 3.222175E-2
421201.000000, 8.070842E-4, -2.950520E-4, 1.295050E-3, 1.234481E-3, 1.792020E-3, 4.498038E-4, -4.184221E-4, 3.210972E-2
422500.000000, 6.750627E-4, -4.487535E-4, 1.279144E-3, 1.166820E-3, 1.847586E-3, 5.125671E-4, -4.690732E-4, 3.314597E-2
423801.000000, 6.750627E-4, -4.487535E-4, 1.305933E-3, 1.210651E-3, 1.656892E-3, 5.092637E-4, -5.918470E-4, 4.109988E-2
425104.000000, 6.750627E-4, -5.365829E-4, 1.294631E-3, 8.812856E-4, 1.940618E-3, 2.829855E-4, -3.363893E-4, 2.831481E-2
426409.000000, 6.310556E-4, -6.902844E-4, 1.400111E-3, 9.523501E-4, 1.934725E-3, 2.637160E-4, -3.666699E-4, 3.505043E-2
427716.000000, 6.310556E-4, -6.902844E-4, 1.328117E-3, 9.136263E-4, 1.552495E-3, 5.676226E-4, -3.446477E-4, 3.479837E-2
429025.000000, 4.770306E-4, -8.659433E-4, 1.462059E-3, 1.110224E-3, 1.836221E-3, 4.613654E-4, -4.707249E-4, 4.100186E-2
430336.000000, 2.789984E-4, -1.041602E-3, 1.482150E-3, 1.180438E-3, 1.860215E-3, 4.096132E-4, -5.577126E-4, 4.060976E-2
431649.000000, 2.789984E-4, -1.041602E-3, 1.540749E-3, 1.067670E-3, 2.420090E-3, 2.813338E-4, -3.220749E-4, 3.786510E-2
432964.000000, 1.029698E-4, -1.129432E-3, 1.666320E-3, 1.385121E-3, 2.167515E-3, 3.380410E-4, -3.022549E-4, 3.990959E-2
434281.000000, -5.105516E-5, -1.261176E-3, 1.657949E-3, 1.241715E-3, 2.540484E-3, 4.189726E-4, -4.211749E-4, 2.874891E-2
435600.000000, -5.105516E-5, -1.261176E-3, 1.758405E-3, 1.283417E-3, 1.839588E-3, 4.156693E-4, -5.676226E-4, 2.404378E-2
436921.000000, -1.830766E-4, -1.305090E-3, 1.768451E-3, 1.637889E-3, 2.525750E-3, 4.272310E-4, -3.743777E-4, 3.892936E-2
438244.000000, -1.830766E-4, -1.305090E-3, 1.832910E-3, 1.724698E-3, 3.161398E-3, 3.986021E-4, -3.474005E-4, 4.108588E-2
439569.000000, -4.471195E-4, -1.392920E-3, 1.840444E-3, 1.716613E-3, 2.727810E-3, 2.471994E-4, -2.604127E-4, 3.146556E-2
440896.000000, -5.791409E-4, -1.458792E-3, 2.081121E-3, 1.951084E-3, 3.064156E-3, 3.677710E-4, -3.815349E-4, 3.766906E-2
442225.000000, -5.791409E-4, -1.458792E-3, 2.043031E-3, 1.888530E-3, 3.243905E-3, 5.164210E-4, -4.288827E-4, 2.825879E-2
443556.000000, -6.671552E-4, -1.436835E-3, 2.156045E-3, 1.929381E-3, 3.177394E-3, 3.859393E-4, -4.949493E-4, 2.930905E-2
444889.000000, -7.991766E-4, -1.414877E-3, 2.132605E-3, 1.866402E-3, 3.076785E-3, 2.444466E-4, -4.431971E-4, 3.376212E-2
446224.000000, -7.991766E-4, -1.414877E-3, 2.206273E-3, 2.298747E-3, 3.621505E-3, 3.347377E-4, -3.314343E-4, 4.147797E-2
447561.000000, -7.771730E-4, -1.436835E-3, 2.220504E-3, 2.143001E-3, 3.463225E-3, 3.220749E-4, -3.006032E-4, 4.538491E-2
448900.000000, -8.211802E-4, -1.283133E-3, 2.227201E-3, 2.014063E-3, 3.928805E-3, 3.600632E-4, -4.734776E-4, 4.278028E-2
450241.000000, -8.211802E-4, -1.283133E-3, 2.219667E-3, 2.187682E-3, 3.940592E-3, 4.376915E-4, -4.371410E-4, 3.782309E-2
451584.000000, -6.451516E-4, -1.305090E-3, 2.250223E-3, 2.185980E-3, 3.954904E-3, 3.347377E-4, -3.440971E-4, 2.603226E-2
452929.000000, -6.451516E-4, -1.305090E-3, 2.183670E-3, 2.289385E-3, 3.849665E-3, 1.624138E-4, -1.607622E-4, 3.133953E-2
454276.000000, -6.231480E-4, -1.195304E-3, 2.253571E-3, 2.510664E-3, 3.874501E-3, 3.562093E-4, -3.292321E-4, 3.496641E-2
455625.000000, -5.131302E-4, -1.129432E-3, 2.224690E-3, 2.331513E-3, 4.326189E-3, 5.720270E-4, -4.762304E-4, 3.876132E-2
456976.000000, -5.131302E-4, -1.129432E-3, 2.217574E-3, 2.517473E-3, 4.274412E-3, 3.281310E-4, -4.371410E-4, 3.428024E-2
458329.000000, -4.251159E-4, -1.063559E-3, 2.189530E-3, 2.314066E-3, 4.164541E-3, 2.873899E-4, -4.074110E-4, 2.733457E-2
459684.000000, -2.050802E-4, -1.041602E-3, 2.219248E-3, 2.234065E-3, 4.449109E-3, 3.760293E-4, -2.939966E-4, 3.673083E-2
461041.000000, -2.050802E-4, -1.041602E-3, 2.186182E-3, 2.142150E-3, 4.148124E-3, 4.288826E-4, -3.809843E-4, 3.603066E-2
462400.000000, -1.390695E-4, -1.041602E-3, 2.098282E-3, 2.728964E-3, 4.642750E-3, 4.343882E-4, -4.558599E-4, 3.328600E-2
463761.000000, -2.905159E-5, -1.063559E-3, 2.130093E-3, 2.433642E-3, 4.240735E-3, 2.527049E-4, -3.485016E-4, 2.762864E-2
465124.000000, -2.905159E-5, -1.063559E-3, 2.077354E-3, 2.227682E-3, 3.937645E-3, 3.490521E-4, -2.532555E-4, 2.908499E-2
466489.000000, 1.469770E-4, -1.085517E-3, 2.054751E-3, 2.328109E-3, 4.061828E-3, 3.975010E-4, -3.006032E-4, 3.803314E-2
467856.000000, 2.349913E-4, -1.041602E-3, 1.994059E-3, 2.197895E-3, 3.746109E-3, 2.851877E-4, -3.028055E-4, 4.184206E-2
469225.000000, 2.349913E-4, -1.041602E-3, 1.971456E-3, 1.845551E-3, 3.736848E-3, 4.261299E-4, -4.498038E-4, 3.920943E-2
470596.000000, 3.450091E-4, -1.107474E-3, 1.970200E-3, 1.642570E-3, 3.363037E-3, 4.690732E-4, -4.365904E-4, 3.576460E-2
471969.000000, 3.450091E-4, -1.107474E-3, 1.899462E-3, 1.884700E-3, 3.539839E-3, 2.262783E-4, -3.986021E-4, 3.236178E-2
473344.000000, 3.670127E-4, -1.107474E-3, 1.974386E-3, 2.003425E-3, 3.365562E-3, 1.816833E-4, -1.794811E-4, 3.180164E-2
474721.000000, 3.890163E-4, -1.085517E-3, 1.817842E-3, 1.616612E-3, 3.243905E-3, 4.321860E-4, -3.969504E-4, 3.468634E-2
476100.000000, 3.890163E-4, -1.085517E-3, 1.876023E-3, 1.629804E-3, 3.317994E-3, 3.518049E-4, -3.919954E-4, 3.189967E-2
477481.000000, 4.770306E-4, -1.063559E-3, 1.721989E-3, 1.492781E-3, 3.184550E-3, 3.672204E-4, -4.888932E-4, 3.829921E-2
478864.000000, 3.890163E-4, -1.063559E-3, 1.759242E-3, 1.271502E-3, 3.006485E-3, 4.002538E-4, -3.044571E-4, 3.208171E-2
480249.000000, 3.890163E-4, -1.063559E-3, 1.683481E-3, 1.415334E-3, 2.992172E-3, 4.762304E-4, -4.118154E-4, 3.359408E-2
481636.000000, 3.890163E-4, -1.063559E-3, 1.696875E-3, 1.614059E-3, 2.961863E-3, 3.358388E-4, -3.330860E-4, 2.817477E-2
483025.000000, 3.230056E-4, -1.063559E-3, 1.613162E-3, 1.857466E-3, 2.848204E-3, 4.068604E-4, -4.591632E-4, 3.740299E-2
484416.000000, 3.230056E-4, -1.063559E-3, 1.590141E-3, 1.372780E-3, 2.966494E-3, 5.626676E-4, -5.852404E-4, 3.526048E-2
485809.000000, 3.450091E-4, -1.041602E-3, 1.486336E-3, 1.605123E-3, 2.444084E-3, 1.965483E-4, -3.281310E-4, 3.544252E-2
487204.000000, 3.450091E-4, -1.041602E-3, 1.505590E-3, 1.435334E-3, 2.622150E-3, 4.030065E-4, -3.440971E-4, 2.733457E-2
488601.000000, 2.349913E-4, -9.537727E-4, 1.459129E-3, 1.033628E-3, 2.853677E-3, 3.765799E-4, -4.398938E-4, 3.147957E-2
490000.000000, 1.689806E-4, -9.318154E-4, 1.531960E-3, 1.052351E-3, 2.766539E-3, 3.551082E-4, -4.877921E-4, 3.852326E-2
491401.000000, 1.689806E-4, -9.318154E-4, 1.539075E-3, 8.723493E-4, 2.846100E-3, 4.167704E-4, -3.600632E-4, 3.656279E-2
492804.000000, 1.909841E-4, -8.000712E-4, 1.594326E-3, 8.166041E-4, 2.500914E-3, 3.831865E-4, -4.624665E-4, 2.886094E-2
494209.000000, 2.129877E-4, -6.902844E-4, 1.658786E-3, 8.425618E-4, 2.758119E-3, 3.083110E-4, -3.094121E-4, 3.495240E-2
495616.000000, 2.129877E-4, -6.902844E-4, 1.633253E-3, 1.124692E-3, 2.744649E-3, 4.349388E-4, -3.897932E-4, 3.173163E-2
497025.000000, 1.909841E-4, -5.804976E-4, 1.758823E-3, 1.565122E-3, 2.459660E-3, 5.169715E-4, -4.877921E-4, 2.688646E-2
498436.000000, 2.569948E-4, -5.585403E-4, 1.758405E-3, 1.253204E-3, 2.343896E-3, 3.474004E-4, -5.439487E-4, 2.937906E-2
499849.000000, 2.569948E-4, -5.585403E-4, 1.850908E-3, 1.310226E-3, 2.718128E-3, 2.064583E-4, -2.901427E-4, 2.271346E-2
501264.000000, 3.010020E-4, -5.365829E-4, 1.799425E-3, 1.317460E-3, 2.196140E-3, 5.252298E-4, -4.575115E-4, 3.244580E-2
502681.000000, 3.670127E-4, -4.707108E-4, 1.890672E-3, 1.505122E-3, 2.649091E-3, 3.573104E-4, -3.253782E-4, 3.006523E-2
504100.000000, 3.670127E-4, -4.707108E-4, 1.964759E-3, 1.467675E-3, 2.406619E-3, 3.457488E-4, -4.789832E-4, 3.456031E-2
505521.000000, 3.230056E-4, -4.707108E-4, 1.919972E-3, 1.583420E-3, 2.157833E-3, 3.782316E-4, -4.465004E-4, 3.301994E-2
506944.000000, 3.230056E-4, -4.707108E-4, 1.929599E-3, 1.555335E-3, 2.170882E-3, 4.272310E-4, -4.107143E-4, 3.224975E-2
508369.000000, 3.010020E-4, -5.365829E-4, 1.850908E-3, 1.497462E-3, 2.123735E-3, 4.718260E-4, -4.850393E-4, 3.000921E-2
509796.000000, 3.890163E-4, -5.804976E-4, 1.930436E-3, 1.325120E-3, 2.285804E-3, 2.950977E-4, -4.239277E-4, 3.373411E-2
511225.000000, 3.890163E-4, -5.804976E-4, 1.866396E-3, 1.222991E-3, 2.309378E-3, 5.004548E-4, -5.478026E-4, 2.723655E-2
512656.000000, 4.110199E-4, -6.244124E-4, 1.852583E-3, 1.743848E-3, 2.300117E-3, 3.738271E-4, -3.661193E-4, 2.968714E-2
514089.000000, 4.110199E-4, -6.683271E-4, 1.745429E-3, 1.560867E-3, 2.415459E-3, 2.361883E-4, -3.429960E-4, 2.855286E-2
515524.000000, 4.110199E-4, -6.683271E-4, 1.740825E-3, 1.588101E-3, 2.369154E-3, 3.127155E-4, -2.460983E-4, 3.236178E-2
516961.000000, 3.010020E-4, -8.000712E-4, 1.797332E-3, 1.726401E-3, 2.203717E-3, 4.916460E-4, -3.886921E-4, 3.251582E-2
518400.000000, 2.569948E-4, -8.000712E-4, 1.598093E-3, 1.265119E-3, 2.713919E-3, 2.328849E-4, -3.980515E-4, 3.401418E-2
519841.000000, 2.569948E-4, -8.000712E-4, 1.698131E-3, 1.135756E-3, 2.708446E-3, 3.567599E-4, -3.666699E-4, 2.865089E-2
521284.000000, 2.569948E-4, -8.439859E-4, 1.560004E-3, 1.194480E-3, 2.737913E-3, 3.930965E-4, -3.479510E-4, 3.279588E-2
522729.000000, 2.569948E-4, -8.439859E-4, 1.696038E-3, 1.173629E-3, 2.561953E-3, 4.173210E-4, -4.299838E-4, 3.535850E-2
524176.000000, 3.010020E-4, -9.757301E-4, 1.621533E-3, 1.465972E-3, 3.317994E-3, 2.571094E-4, -3.826360E-4, 3.765505E-2
525625.000000, 1.689806E-4, -1.063559E-3, 1.613999E-3, 9.336266E-4, 2.790112E-3, 3.655688E-4, -3.859393E-4, 2.970114E-2
527076.000000, 1.689806E-4, -1.063559E-3, 1.554562E-3, 1.334056E-3, 2.880618E-3, 5.290837E-4, -3.738271E-4, 3.055535E-2
528529.000000, 1.249734E-4, -1.107474E-3, 1.509357E-3, 1.261715E-3, 2.947972E-3, 3.864899E-4, -4.035571E-4, 3.446228E-2
529984.000000, 8.096627E-5, -1.173346E-3, 1.471267E-3, 1.235332E-3, 2.930712E-3, 2.664688E-4, -3.716249E-4, 3.561056E-2
531441.000000, 8.096627E-5, -1.173346E-3, 1.440712E-3, 1.418738E-3, 2.761908E-3, 4.184221E-4, -4.283321E-4, 3.082141E-2
532900.000000, 1.495555E-5, -1.283133E-3, 1.402203E-3, 1.631932E-3, 3.109199E-3, 4.679721E-4, -3.584116E-4, 3.101746E-2
534361.000000, -2.905159E-5, -1.261176E-3, 1.367881E-3, 1.465547E-3, 2.942920E-3, 2.273794E-4, -3.639171E-4, 3.325799E-2
535824.000000, -2.905159E-5, -1.261176E-3, 1.348208E-3, 1.687251E-3, 3.707381E-3, 4.481521E-4, -4.118154E-4, 3.457431E-2
537289.000000, -5.105516E-5, -1.327048E-3, 1.447827E-3, 1.675336E-3, 2.943341E-3, 3.639171E-4, -4.217254E-4, 3.374811E-2
538756.000000, -1.390695E-4, -1.261176E-3, 1.484661E-3, 1.574059E-3, 3.145401E-3, 3.837371E-4, -4.167704E-4, 3.946149E-2
540225.000000, -1.390695E-4, -1.261176E-3, 1.608139E-3, 1.816189E-3, 3.557098E-3, 2.361883E-4, -2.598621E-4, 3.245980E-2
541696.000000, -2.050802E-4, -1.261176E-3, 1.607302E-3, 1.798316E-3, 3.296946E-3, 3.853888E-4, -4.002538E-4, 3.338403E-2
543169.000000, -2.050802E-4, -1.261176E-3, 1.759661E-3, 1.998318E-3, 3.413973E-3, 4.233771E-4, -3.986021E-4, 3.510644E-2
544644.000000, -2.930945E-4, -1.151389E-3, 1.845467E-3, 1.788529E-3, 3.675809E-3, 2.251772E-4, -3.815349E-4, 4.597305E-2
546121.000000, -2.710909E-4, -1.151389E-3, 1.937134E-3, 1.595761E-3, 3.457752E-3, 2.015033E-4, -2.620644E-4, 3.761304E-2
547600.000000, -2.710909E-4, -1.151389E-3, 2.003686E-3, 1.652357E-3, 3.663180E-3, 4.239276E-4, -4.575115E-4, 3.171762E-2
549081.000000, -3.150980E-4, -1.041602E-3, 2.075680E-3, 2.317045E-3, 3.682544E-3, 5.428476E-4, -4.448488E-4, 3.976956E-2
550564.000000, -2.930945E-4, -9.757301E-4, 2.111676E-3, 2.078319E-3, 3.996158E-3, 3.606138E-4, -4.707249E-4, 3.783710E-2
552049.000000, -2.930945E-4, -9.757301E-4, 2.152696E-3, 1.822146E-3, 4.077824E-3, 2.637160E-4, -3.853888E-4, 3.397217E-2
553536.000000, -2.710909E-4, -9.098580E-4, 2.256501E-3, 1.735762E-3, 4.075719E-3, 3.198727E-4, -3.523555E-4, 3.862128E-2
555025.000000, -1.610730E-4, -8.659433E-4, 2.296265E-3, 1.984276E-3, 4.232316E-3, 4.376915E-4, -3.573104E-4, 3.310396E-2
556516.000000, -1.610730E-4, -8.659433E-4, 2.344400E-3, 2.183852E-3, 3.975110E-3, 3.512543E-4, -2.890416E-4, 3.373411E-2
558009.000000, -7.305874E-5, -7.781139E-4, 2.354446E-3, 2.277896E-3, 4.292513E-3, 3.352882E-4, -4.520060E-4, 3.381813E-2
559504.000000, -7.305874E-5, -7.781139E-4, 2.394629E-3, 2.305981E-3, 3.872396E-3, 2.846371E-4, -3.584116E-4, 3.182965E-2
561001.000000, -2.905159E-5, -7.341991E-4, 2.502619E-3, 2.247257E-3, 4.182222E-3, 3.314343E-4, -2.372894E-4, 3.663281E-2
562500.000000, 1.495555E-5, -6.902844E-4, 2.490062E-3, 2.391514E-3, 4.285356E-3, 3.727260E-4, -3.864899E-4, 3.913941E-2
564001.000000, 1.495555E-5, -6.902844E-4, 2.580473E-3, 2.512366E-3, 3.806306E-3, 3.308838E-4, -4.954999E-4, 3.464433E-2
565504.000000, 1.249734E-4, -6.463697E-4, 2.586751E-3, 2.364279E-3, 4.153596E-3, 2.692216E-4, -3.413443E-4, 3.974155E-2
567009.000000, 2.569948E-4, -5.804976E-4, 2.570846E-3, 2.708113E-3, 4.305562E-3, 3.540071E-4, -3.738271E-4, 4.059576E-2
568516.000000, 2.569948E-4, -5.804976E-4, 2.588426E-3, 2.353216E-3, 4.122867E-3, 2.108627E-4, -3.176705E-4, 3.624071E-2
570025.000000, 3.450091E-4, -6.024550E-4, 2.669209E-3, 2.305555E-3, 3.998684E-3, 2.488510E-4, -3.980515E-4, 3.202570E-2
