% Original filename: Decay 90Deg0003.mat
90 Deg Decay Run 3 2018-04-13
Time(s) Response(deg) LoadCell(N)
16.580000 1.726217 0.040960
16.600000 1.720528 0.046309
16.620000 1.711488 0.042626
16.640000 1.703278 0.034504
16.660000 1.693262 0.039770
16.680000 1.681633 0.041408
16.700000 1.670698 0.038537
16.720000 1.657111 0.036325
16.740000 1.640629 0.036703
16.760000 1.625127 0.038901
16.780000 1.605261 0.040470
16.800000 1.580681 0.038537
16.820000 1.555956 0.030527
16.840000 1.528260 0.038831
16.860000 1.500697 0.045889
16.880000 1.477233 0.042430
16.900000 1.446478 0.046211
16.920000 1.416461 0.047583
16.940000 1.385804 0.036731
16.960000 1.350171 0.041660
16.980000 1.315366 0.040582
17.000000 1.277504 0.036829
17.020000 1.238367 0.031466
17.040000 1.202229 0.036409
17.060000 1.161723 0.041366
17.080000 1.122967 0.036983
17.100000 1.081402 0.037641
17.120000 1.039305 0.035779
17.140000 0.997664 0.029967
17.160000 0.951038 0.043452
17.180000 0.904947 0.045119
17.200000 0.861124 0.035176
17.220000 0.816516 0.040078
17.240000 0.772136 0.045469
17.260000 0.726059 0.039588
17.280000 0.682686 0.044293
17.300000 0.633048 0.035485
17.320000 0.590224 0.043620
17.340000 0.544073 0.041002
17.360000 0.494995 0.033496
17.380000 0.448982 0.033468
17.400000 0.401297 0.033398
17.420000 0.352558 0.035064
17.440000 0.306137 0.032880
17.460000 0.253291 0.033258
17.480000 0.202395 0.040050
17.500000 0.151131 0.032782
17.520000 0.097518 0.039742
17.540000 0.044602 0.037473
17.560000 -0.002162 0.033860
17.580000 -0.054627 0.043508
17.600000 -0.105495 0.043326
17.620000 -0.155255 0.036857
17.640000 -0.204978 0.040008
