% Original filename: Decay 90Deg0002.mat
90 Deg Decay Run 2 2018-04-13
Time(s) Response(deg) LoadCell(N)
15.160000 -2.599194 0.036535
15.180000 -2.595721 0.033944
15.200000 -2.590953 0.041562
15.220000 -2.583489 0.035975
15.240000 -2.579230 0.038579
15.260000 -2.567541 0.033874
15.280000 -2.557857 0.034070
15.300000 -2.546562 0.028637
15.320000 -2.530702 0.035569
15.340000 -2.512227 0.029015
15.360000 -2.490907 0.032264
15.380000 -2.468308 0.027139
15.400000 -2.441627 0.025556
15.420000 -2.420295 0.033524
15.440000 -2.389363 0.038327
15.460000 -2.358587 0.048592
15.480000 -2.323206 0.036283
15.500000 -2.285212 0.039433
15.520000 -2.243944 0.037025
15.540000 -2.205573 0.033020
15.560000 -2.164026 0.040246
15.580000 -2.120048 0.036045
15.600000 -2.075152 0.029631
15.620000 -2.027022 0.034420
15.640000 -1.980219 0.038845
15.660000 -1.926572 0.028749
15.680000 -1.875449 0.033034
15.700000 -1.821352 0.028847
15.720000 -1.765587 0.032012
15.740000 -1.710605 0.032586
15.760000 -1.651201 0.035947
15.780000 -1.593380 0.045329
15.800000 -1.532320 0.034196
15.820000 -1.467596 0.035092
15.840000 -1.402538 0.033706
15.860000 -1.339861 0.034546
15.880000 -1.275340 0.036745
15.900000 -1.208309 0.041800
15.920000 -1.139192 0.038075
15.940000 -1.069520 0.027391
15.960000 -0.997516 0.029981
15.980000 -0.929832 0.040036
16.000000 -0.857414 0.043410
16.020000 -0.791983 0.036465
16.040000 -0.720225 0.045455
16.060000 -0.650243 0.053325
16.080000 -0.576934 0.042360
16.100000 -0.506205 0.044755
16.120000 -0.430216 0.047359
16.140000 -0.361279 0.040624
16.160000 -0.283660 0.040400
16.180000 -0.214117 0.045119
16.200000 -0.138585 0.038117
16.220000 -0.068795 0.046953
16.240000 0.005743 0.040694
16.260000 0.076755 0.046407
16.280000 0.150732 0.039461
16.300000 0.222268 0.038649
16.320000 0.293088 0.048984
16.340000 0.359653 0.045301
16.360000 0.432131 0.039602
16.380000 0.501467 0.036017
16.400000 0.573032 0.039616
16.420000 0.643799 0.042164
16.440000 0.707988 0.038243
16.460000 0.778213 0.040022
16.480000 0.845231 0.038873
16.500000 0.909832 0.046309
16.520000 0.974108 0.038411
16.540000 1.040704 0.039784
16.560000 1.103225 0.034280
16.580000 1.161519 0.036171
16.600000 1.225996 0.035162
16.620000 1.286345 0.030933
16.640000 1.344478 0.034728
16.660000 1.402218 0.034336
16.680000 1.461057 0.042206
16.700000 1.520005 0.037109
16.720000 1.579290 0.035415
16.740000 1.633516 0.037529
16.760000 1.685986 0.035373
16.780000 1.733220 0.039503
16.800000 1.783259 0.037753
16.820000 1.825494 0.035863
16.840000 1.875258 0.036353
16.860000 1.916968 0.038537
16.880000 1.962966 0.039083
16.900000 2.000318 0.037781
16.920000 2.041225 0.035232
16.940000 2.076859 0.028931
16.960000 2.117046 0.034938
16.980000 2.148265 0.038047
17.000000 2.182538 0.035989
17.020000 2.210494 0.032572
17.040000 2.239563 0.024758
17.060000 2.267219 0.028259
17.080000 2.292121 0.035064
17.100000 2.316505 0.028623
17.120000 2.339973 0.035807
17.140000 2.359167 0.033496
17.160000 2.376457 0.030275
17.180000 2.387058 0.036017
17.200000 2.399509 0.037669
17.220000 2.411932 0.035779
17.240000 2.418447 0.035863
17.260000 2.424061 0.038103
17.280000 2.423465 0.035401
17.300000 2.425151 0.034420
17.320000 2.428547 0.035611
17.340000 2.426391 0.039616
17.360000 2.417687 0.040134
17.380000 2.415315 0.038271
17.400000 2.411859 0.042808
17.420000 2.400150 0.035106
17.440000 2.390619 0.035919
17.460000 2.380562 0.037823
17.480000 2.367047 0.031802
17.500000 2.351669 0.030555
17.520000 2.331289 0.031115
17.540000 2.307809 0.028707
17.560000 2.286411 0.039293
17.580000 2.262735 0.034952
17.600000 2.237824 0.037067
17.620000 2.210344 0.035667
17.640000 2.185922 0.036283
17.660000 2.158628 0.037375
